Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Amplifier_Operational:TLV9061xDCK,TLV9061xDCK,Package_TO_SOT_SMD:SOT-353_SC-70-5,"10-MHz, RRIO, CMOS Operational Amplifiers for Cost-Sensitive Systems, SC-70",single opamp rail to rail input output,SOT*353*SC*70*,https://www.ti.com/lit/ds/symlink/tlv9061.pdf
Amplifier_Operational:TLV9061xDPW,TLV9061xDPW,Package_SON:Texas_X2SON-5_0.8x0.8mm_P0.48mm,"10-MHz, RRIO, CMOS Operational Amplifiers for Cost-Sensitive Systems, X2SON",single opamp,Texas?X2SON*0.8x0.8mm*P0.48mm*,https://www.ti.com/lit/ds/symlink/tlv9061.pdf
Amplifier_Operational:TLV9062,TLV9062,,"Dual Operational Amplifiers, SOIC-8/TSSOP-8/VSSOP-8",dual opamp,SOIC*3.9x4.9mm*P1.27mm* TSSOP*4.4x3mm*P0.65mm* VSSOP*3x3mm*P0.5mm*,https://www.ti.com/lit/ds/symlink/tlv9062.pdf
Amplifier_Operational:TLV9062xD,TLV9062xD,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Dual operational amplifier, 300 uV Offset, SOIC-8",dual op-amp low power,SOIC*3.9x4.9mm*P1.27mm*,https://www.ti.com/lit/ds/symlink/tlv9062.pdf
Amplifier_Operational:TLV9062xDSG,TLV9062xDSG,Package_SON:WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm_ThermalVias,"Dual operational amplifier, 210uV Offset, 0.25uV/C, low-noise, WSON-8",dual opamp low-power,WSON*1EP?2x2mm*P0.5mm*,https://www.ti.com/lit/ds/symlink/tlv9062.pdf
Amplifier_Operational:TLV9064,TLV9064,,"Quad Rail-to-Rail, Operational Amplifiers, 10MHz, SOIC-14/TSSOP-14",quad opamp,SOIC*3.9x8.7mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/tlv9064.pdf
Amplifier_Operational:TLV9064xRTE,TLV9064xRTE,Package_DFN_QFN:WQFN-16-1EP_3x3mm_P0.5mm_EP1.68x1.68mm,"Quad 10-MHz RRIO CMOS Operational Amplifier, WQFN-N16",quad opamp,WQFN*16*EP1.68x1.68mm*,https://www.ti.com/lit/ds/symlink/tlv9064.pdf
Amplifier_Operational:TLV9301xDBV,TLV9301xDBV,Package_TO_SOT_SMD:SOT-23-5,"40-V, 1-MHz, RRO Operational Amplifiers for Cost-Sensitive Systems, SOT-23-5",single opamp 40V rail to rail output,SOT?23*,https://www.ti.com/lit/ds/symlink/tlv9301.pdf
Amplifier_Operational:TLV9301xDCK,TLV9301xDCK,Package_TO_SOT_SMD:SOT-353_SC-70-5,"40-V, 1-MHz, RRO Operational Amplifiers for Cost-Sensitive Systems, SC-70",op amp operational amplifier 40V rail to rail output,SOT*353*SC*70*,https://www.ti.com/lit/ds/symlink/tlv9301.pdf
Amplifier_Operational:TLV9302xD,TLV9302xD,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"40-V, 1-MHz, RRO Operational Amplifiers for Cost-Sensitive Systems, SOIC-8",dual opamp 40V rail to rail output,SOIC*3.9x4.9mm*P1.27mm*,https://www.ti.com/lit/ds/symlink/tlv9302.pdf
Amplifier_Operational:TLV9302xDDF,TLV9302xDDF,Package_TO_SOT_SMD:SOT-23-8,"40-V, 1-MHz, RRO Operational Amplifiers for Cost-Sensitive Systems, SOT-23-8",dual opamp 40V rail to rail output,SOT?23*,https://www.ti.com/lit/ds/symlink/tlv9302.pdf
Amplifier_Operational:TLV9302xDGK,TLV9302xDGK,Package_SO:MSOP-8_3x3mm_P0.65mm,"40-V, 1-MHz, RRO Operational Amplifiers for Cost-Sensitive Systems, VSSOP-8",dual opamp 40V rail to rail output,MSOP*3x3mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/tlv9302.pdf
Amplifier_Operational:TLV9302xPW,TLV9302xPW,Package_SO:TSSOP-8_4.4x3mm_P0.65mm,"40-V, 1-MHz, RRO Operational Amplifiers for Cost-Sensitive Systems, TSSOP-8",dual opamp 40V rail to rail output,TSSOP*4.4x3mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/tlv9302.pdf
Amplifier_Operational:TLV9304xD,TLV9304xD,Package_SO:SO-14_3.9x8.65mm_P1.27mm,"40-V, 1-MHz, RRO Operational Amplifiers for Cost-Sensitive Systems, SOIC-14",quad opamp 40V rail to rail output,SO*3.9x8.65mm*P1.27mm*,https://www.ti.com/lit/ds/symlink/tlv9304.pdf
Amplifier_Operational:TLV9304xPW,TLV9304xPW,Package_SO:TSSOP-14_4.4x5mm_P0.65mm,"40-V, 1-MHz, RRO Operational Amplifiers for Cost-Sensitive Systems, TSSOP-14",quad opamp 40V rail to rail output,TSSOP*4.4x5mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/tlv9304.pdf
Amplifier_Operational:TS881xCx,TS881xCx,Package_TO_SOT_SMD:SOT-353_SC-70-5,"Rail-to-rail 0.9V nanopower comparator, SC-70-5",single comparator,*SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/a2/60/3e/5d/b2/c1/4a/e9/DM00057901.pdf/files/DM00057901.pdf/jcr:content/translations/en.DM00057901.pdf
Amplifier_Operational:TS881xLx,TS881xLx,Package_TO_SOT_SMD:SOT-23-5,"Rail-to-rail 0.9V nanopower comparator, SOT-23-5",single comparator,SOT?23*,www.st.com/resource/en/datasheet/ts881.pdf
Amplifier_Operational:TS912,TS912,,"Dual Rail-to-rail CMOS Operational Amplifier, DIP-8/SOIC-8",dual opamp,SOIC*3.9x4.9mm*P1.27mm* DIP*W7.62mm* TO*99* OnSemi*Micro8* TSSOP*3x3mm*P0.65mm* TSSOP*4.4x3mm*P0.65mm* MSOP*3x3mm*P0.65mm* SSOP*3.9x4.9mm*P0.635mm* LFCSP*2x2mm*P0.5mm* *SIP* SOIC*5.3x6.2mm*P1.27mm*,www.st.com/resource/en/datasheet/ts912.pdf
Amplifier_Operational:TSV524xIQ4T,TSV524xIQ4T,Package_DFN_QFN:QFN-16-1EP_3x3mm_P0.5mm_EP1.7x1.7mm,"Quad CMOS Rail-to-Rail Input/Output Amplifier, 1.15MHz GBP, QFN-16",quad opamp,QFN*1EP*3x3mm*P0.5mm*,https://www.st.com/resource/en/datasheet/tsv521.pdf
Amplifier_Operational:TSV911IDT,TSV911IDT,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Single rail-to-rail input/output 8 MHz operational amplifiers, SOIC-8",single opamp,SOIC*3.9x4.9mm*P1.27mm*,www.st.com/resource/en/datasheet/tsv911.pdf
Amplifier_Operational:TSV911RILT,TSV911RILT,Package_TO_SOT_SMD:SOT-23-5,"Single rail-to-rail input/output 8 MHz operational amplifiers, reversed power pins, SOT-23-5",single opamp,SOT?23*,www.st.com/resource/en/datasheet/tsv911.pdf
Amplifier_Operational:TSV911xxLx,TSV911xxLx,Package_TO_SOT_SMD:SOT-23-5,"Single rail-to-rail input/output 8 MHz operational amplifiers, SOT-23-5",single opamp,SOT?23*,www.st.com/resource/en/datasheet/tsv911.pdf
Amplifier_Operational:TSV912IDT,TSV912IDT,,"Dual rail-to-rail input/output 8 MHz operational amplifiers, SOIC-8",dual opamp,SOIC*3.9x4.9mm*P1.27mm* DIP*W7.62mm* TO*99* OnSemi*Micro8* TSSOP*3x3mm*P0.65mm* TSSOP*4.4x3mm*P0.65mm* MSOP*3x3mm*P0.65mm* SSOP*3.9x4.9mm*P0.635mm* LFCSP*2x2mm*P0.5mm* *SIP* SOIC*5.3x6.2mm*P1.27mm*,www.st.com/resource/en/datasheet/tsv911.pdf
Amplifier_Operational:TSV912IQ2T,TSV912IQ2T,Package_DFN_QFN:DFN-8-1EP_2x2mm_P0.5mm_EP1.05x1.75mm,"Dual rail-to-rail input/output 8 MHz operational amplifiers, DFN-8",dual opamp,DFN*2x2mm*P0.5mm*,www.st.com/resource/en/datasheet/tsv911.pdf
Amplifier_Operational:TSV912IST,TSV912IST,,"Dual rail-to-rail input/output 8 MHz operational amplifiers, MiniSO-8",dual opamp,SOIC*3.9x4.9mm*P1.27mm* DIP*W7.62mm* TO*99* OnSemi*Micro8* TSSOP*3x3mm*P0.65mm* TSSOP*4.4x3mm*P0.65mm* MSOP*3x3mm*P0.65mm* SSOP*3.9x4.9mm*P0.635mm* LFCSP*2x2mm*P0.5mm* *SIP* SOIC*5.3x6.2mm*P1.27mm*,www.st.com/resource/en/datasheet/tsv911.pdf
Amplifier_Operational:TSV914,TSV914,,"Quad rail-to-rail input/output 8 MHz operational amplifiers, SOIC-14/TSSOP-14",quad opamp,SOIC*3.9x8.7mm*P1.27mm* DIP*W7.62mm* TSSOP*4.4x5mm*P0.65mm* SSOP*5.3x6.2mm*P0.65mm* MSOP*3x3mm*P0.5mm*,www.st.com/resource/en/datasheet/tsv911.pdf
Amplifier_Operational:TSV991AILT,TSV991AILT,Package_TO_SOT_SMD:SOT-23-5,"20MHz GBW, RRIO, 2.5..5.5V supply, 820uA single OpAmp, SOT-23-5",low-power micropower st,SOT?23*,www.st.com/resource/en/datasheet/tsv991.pdf
Amplifier_Operational:TSV991AIQ1T,TSV991AIQ1T,Package_DFN_QFN:DFN-6_1.6x1.3mm_P0.4mm,"20MHz GBW, RRIO, 2.5..5.5V supply, 820uA single OpAmp, DFN-6",low-power micropower st,*DFN*1.6x1.3mm*P0.4mm*,www.st.com/resource/en/datasheet/tsv991.pdf
Amplifier_Operational:TSV994,TSV994,,"Quad Rail-to-rail, 20 MHz GBP, operational amplifiers, SOIC-14/TSSOP-14",quad opamp,SOIC*3.9x8.7mm*P1.27mm* DIP*W7.62mm* TSSOP*4.4x5mm*P0.65mm* SSOP*5.3x6.2mm*P0.65mm* MSOP*3x3mm*P0.5mm*,https://www.st.com/resource/en/datasheet/tsv994.pdf
Amplifier_Video:AD813,AD813,,"Single Supply, Low Power, Triple Video Amplifier, DIP-14/SOIC-14",triple opamp,SOIC*P1.27mm* DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD813.pdf
Amplifier_Video:MAX453,MAX453,,"CMOS video amplifier with input multiplexer, DIP-8/SOIC-8",amplifier,DIP*W7.62mm* SOIC*3.9x4.9mm*P1.27mm*,https://datasheets.maximintegrated.com/en/ds/MAX452-MAX455.pdf
Amplifier_Video:THS7374,THS7374,Package_SO:TSSOP-14_4.4x5mm_P0.65mm,"4 channel SDTV Video Amplifier, TSSOP-14",video amplifier sdtv cvbs rgb ypbpr,TSSOP*4.4x5mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/ths7374.pdf
Analog:AD5593R,AD5593R,Package_SO:TSSOP-16_4.4x5mm_P0.65mm,"8-channel 12bits configurable ADC/DAC/GPIO Internal Reference, I2C interface Integrated temperature sensor,Single Supply, TSSOP-16",8channel 12bit ADC DAC GPIO I2C Temperature,TSSOP*4.4x5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD5593R.pdf
Analog:AD630ARZ,AD630ARZ,Package_SO:SOIC-20W_7.5x12.8mm_P1.27mm,"High precision Balanced Modulator/Demodulator, 2 MHz, SOIC-20W",modulator demodulator,SOIC*7.5x12.8mm*P1.27mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad630.pdf
Analog:AD637xQ,AD637xQ,Package_DIP:DIP-14_W7.62mm,"High Precision, Wideband RMS-to-DC Converter, DIP-14",rms-to-dc,DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD637.pdf
Analog:AD637xRZ,AD637xRZ,Package_SO:SOIC-16W_7.5x10.3mm_P1.27mm,"High Precision, Wideband RMS-to-DC Converter, SOIC-16",rms-to-dc,SOIC*7.5x10.3mm*P1.27mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD637.pdf
Analog:AD654JN,AD654JN,Package_DIP:DIP-8_W7.62mm,"Low Cost Monolithic Voltage-to-Frequency Converter, DIP-8",v-to-f v-f,DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD654.pdf
Analog:AD654JR,AD654JR,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Low Cost Monolithic Voltage-to-Frequency Converter, SOIC-8",v-to-f v-f,SOIC*3.9x4.9mm*P1.27mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD654.pdf
Analog:LF398H,LF398H,Package_TO_SOT_THT:TO-99-8,"Sample And Hold Unity Gain Follower, TO-99-8",sample hold buffer unity gain,*TO*99*,http://www.ti.com/lit/ds/symlink/lf398-n.pdf
Analog:LF398_DIP8,LF398_DIP8,Package_DIP:DIP-8_W7.62mm,"Sample And Hold Unity Gain Follower, DIP-8",sample hold buffer unity gain,*DIP*W7.62mm*,http://www.ti.com/lit/ds/symlink/lf398-n.pdf
Analog:LF398_SOIC14,LF398_SOIC14,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,"Sample And Hold Unity Gain Follower, SOIC-14",sample hold buffer unity gain,*SOIC*3.9x8.7mm*P1.27mm*,http://www.ti.com/lit/ds/symlink/lf398-n.pdf
Analog:LF398_SOIC8,LF398_SOIC8,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Sample And Hold Unity Gain Follower, SOIC-8",sample hold buffer unity gain,*SOIC*3.9x4.9mm*P1.27mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/lt0398s8.pdf
Analog:LM231N,LM231N,Package_DIP:DIP-8_W7.62mm,"Precision Voltage-to-Frequency Converter, 1 Hz - 100 kHz, 0.95..1.05 kHz/V Gain, PDIP-8",v-to-f v-f,DIP*W7.62mm*,https://www.ti.com/lit/gpn/lm331
Analog:LM331N,LM331N,Package_DIP:DIP-8_W7.62mm,"Precision Voltage-to-Frequency Converter, 1 Hz - 100 kHz, 0.9..1.1 kHz/V Gain, PDIP-8",v-to-f v-f,DIP*W7.62mm*,https://www.ti.com/lit/gpn/lm331
Analog:LTC1966,LTC1966,Package_SO:MSOP-8_3x3mm_P0.65mm,"Precision Micropower True RMS-to-DC Converter, MSOP-8",rms-to-dc converter,MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/1966fb.pdf
Analog:LTC1967,LTC1967,Package_SO:MSOP-8_3x3mm_P0.65mm,"Precision Extended Bandwidth True RMS-to-DC Converter, MSOP-8",rms-to-dc converter,MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/1967f.pdf
Analog:LTC1968,LTC1968,Package_SO:MSOP-8_3x3mm_P0.65mm,"Precision Wide Bandwidth True RMS-to-DC Converter, MSOP-8",rms-to-dc converter,MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/1968f.pdf
Analog:MLX90314xDF,MLX90314xDF,Package_SO:SOIC-16W_7.5x10.3mm_P1.27mm,"Programmable Sensor Interface (Signal Conditioner), SOIC-16W",sensor signal conditioning,SOIC*7.5x10.3mm*P1.27mm*,https://media.digikey.com/pdf/Data%20Sheets/Melexis%20PDFs/MLX90314_Rev008.pdf
Analog:MLX90320xFR,MLX90320xFR,Package_SO:SSOP-14_5.3x6.2mm_P0.65mm,"Programmable Automotive Sensor Interface (Signal Conditioner), SSOP-14",sensor signal conditioning,SSOP*5.3x6.2mm*P0.65mm*,https://www.mouser.com/datasheet/2/734/MLX90320-Datasheet-Melexis-953341.pdf
Analog:MPY634KP,MPY634KP,Package_DIP:DIP-14_W7.62mm,"Wide Bandwidth Precision Analog Multiplier, DIP-14",analog multiplier,DIP*W7.62mm*,http://www.ti.com/lit/ds/symlink/mpy634.pdf
Analog:MPY634KU,MPY634KU,Package_SO:SOIC-16W_7.5x10.3mm_P1.27mm,"Wide Bandwidth Precision Analog Multiplier, SOIC-16W",analog multiplier,SOIC*7.5x10.3mm*P1.27mm*,http://www.ti.com/lit/ds/symlink/mpy634.pdf
Analog:PGA112,PGA112,Package_SO:TSSOP-10_3x3mm_P0.5mm,"Zero-Drift Programmable Gain Amplifier With Mux, x1/x2/x4/x8/x16/x32/x64/x128 gains, VSSOP-10",PGA SPI,TSSOP*3x3mm*P0.5mm*,http://www.ti.com/lit/ds/sbos424c/sbos424c.pdf
Analog:PGA113,PGA113,Package_SO:TSSOP-10_3x3mm_P0.5mm,"Zero-Drift Programmable Gain Amplifier With Mux, x1/x2/x5/x10/x20/x50/x100/x200 gains, VSSOP-10",PGA SPI,TSSOP*3x3mm*P0.5mm*,http://www.ti.com/lit/ds/sbos424c/sbos424c.pdf
Analog:PGA281AxPW,PGA281AxPW,Package_SO:TSSOP-16_4.4x5mm_P0.65mm,"Zero-Drift Programmable Gain Amplifier, 1/8...128 gain, 1V/V or 1,125V/V scaling factor, TSSOP-16",PGA,TSSOP*4.4x5mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/pga281.pdf
Analog_ADC:AD40xxBCPZ,AD40xxBCPZ,Package_CSP:LFCSP-WD-10-1EP_3x3mm_P0.5mm_EP1.64x2.38mm,"18-Bit, 2 MSPS/1 MSPS/500 kSPS, Differential SAR ADCs, 2.4V to 5.1V reference, 1.8V supply, 1.71 to 5.5V logic IO, 3x3mm LFCSP-10",ADC 18-bit AD4003BCPZ AD4007BCPZ AD4011BCPZ,*LFCSP?WD*EP?3x3mm?P0.5mm?EP1.64x2.38mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad4003-4007-4011.pdf
Analog_ADC:AD40xxBRMZ,AD40xxBRMZ,Package_SO:MSOP-10_3x3mm_P0.5mm,"18-Bit, 2 MSPS/1 MSPS/500 kSPS, Differential SAR ADCs, 2.4V to 5.1V reference, 1.8V supply, 1.71 to 5.5V logic IO, MSOP-10",ADC 18-bit AD4003BRMZ AD4007BRMZ AD4011BRMZ,*MSOP*3x3mm?P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad4003-4007-4011.pdf
Analog_ADC:AD574A,AD574A,,12-Bit Successive-Approximation (SAR) ADC,analog,*DIP*W15.24mm* *PLCC* *LCC*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad574a.pdf
Analog_ADC:AD6644,AD6644,Package_QFP:TQFP-52-1EP_10x10mm_P0.65mm_EP6.5x6.5mm,"A/D Converter, 14-Bit, 40 MSPS/65 MSPS, TQFP-52",ADC differential analog digital converter,TQFP*1EP*10x10mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD6644.pdf
Analog_ADC:AD6645,AD6645,Package_QFP:TQFP-52-1EP_10x10mm_P0.65mm_EP6.5x6.5mm,"A/D Converter, 14-Bit, 80 MSPS/105 MSPS, TQFP-52",ADC differential analog digital converter,TQFP*1EP*10x10mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD6645.pdf
Analog_ADC:AD7171,AD7171,Package_DFN_QFN:DFN-10-1EP_3x3mm_P0.5mm_EP1.55x2.48mm,"Single channel Analog to Digital Converter, 16-bit, differential input, 125Hz, SPI interface",sigma delta adc spi 1ch,DFN*1EP*3x3mm*P0.5mm*EP1.55x2.48mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7171.pdf
Analog_ADC:AD7298,AD7298,Package_CSP:LFCSP-20-1EP_4x4mm_P0.5mm_EP2.6x2.6mm_ThermalVias,"8 channel, 1MSPS, 12-bit SAR ADC with Temperature Sensor, LFCSP-20","ADC, 3.3V, SPI",LFCSP*1EP*4x4mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7298.pdf
Analog_ADC:AD7321,AD7321,Package_SO:TSSOP-14_4.4x5mm_P0.65mm,"2-Channel, software selectable input range ±10 V, ±5V, ±2.5V, 0 V to +10 V, true bipolar input, 12-Bit plus sign, 500 kSPS SAR ADC, TSSOP-14",Analog-Devices ADC bipolar 12-Bit SPI,TSSOP*4.4x5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7321.pdf
Analog_ADC:AD7322,AD7322,Package_SO:TSSOP-14_4.4x5mm_P0.65mm,"2-Channel, software selectable input range ±10 V, ±5V, ±2.5V, 0 V to +10 V, true bipolar input, 12-Bit plus sign, 1 MSPS SAR ADC, TSSOP-14",Analog-Devices ADC bipolar 12-Bit SPI,TSSOP*4.4x5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7322.pdf
Analog_ADC:AD7323,AD7323,Package_SO:TSSOP-16_4.4x5mm_P0.65mm,"4-Channel, software selectable input range ±10 V, ±5V, ±2.5V, 0 V to +10 V, true bipolar input, 12-Bit plus sign, 500 kSPS SAR ADC, TSSOP-16",Analog-Devices ADC bipolar 12-Bit SPI,TSSOP*4.4x5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7323.pdf
Analog_ADC:AD7324,AD7324,Package_SO:TSSOP-16_4.4x5mm_P0.65mm,"4-Channel, software selectable input range ±10 V, ±5V, ±2.5V, 0 V to +10 V, true bipolar input, 12-Bit plus sign, 1 MSPS SAR ADC, TSSOP-16",Analog-Devices ADC bipolar 12-Bit SPI,TSSOP*4.4x5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7324.pdf
Analog_ADC:AD7327,AD7327,Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm,"8-Channel, software selectable input range ±10 V, ±5V, ±2.5V, 0 V to +10 V, true bipolar input, 12-Bit plus sign, 500 kSPS SAR ADC, TSSOP-20",Analog-Devices ADC bipolar 12-Bit SPI,TSSOP*4.4x6.5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad7327.pdf
Analog_ADC:AD7328,AD7328,Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm,"8-Channel, software selectable input range ±10 V, ±5V, ±2.5V, 0 V to +10 V, true bipolar input, 12-Bit plus sign, 1 MSPS SAR ADC, TSSOP-20",Analog-Devices ADC bipolar 12-Bit SPI,TSSOP*4.4x6.5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7328.pdf
Analog_ADC:AD7329,AD7329,Package_SO:TSSOP-24_4.4x7.8mm_P0.65mm,"8-Channel, software selectable input range ±10 V, ±5V, ±2.5V, 0 V to +10 V, true bipolar input, 12-Bit plus sign, 1 MSPS SAR ADC, TSSOP-24",Analog-Devices ADC bipolar 12-Bit SPI,TSSOP*4.4x7.8mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7329.pdf
Analog_ADC:AD7380-4,AD7380-4,Package_CSP:LFCSP-24-1EP_4x4mm_P0.5mm_EP0.5x0.5mm,"Differential Input, Quad, External Reference Simultaneous Sampling, 16-bit resolution, SAR ADC, SNR = 92 dB at VREF=3.3V, UQFN-24 (LFCSP-24)",Analog-Devices SPI,LFCSP*4x4mm*P0.5mm*EP0.5x0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad7380-4.pdf
Analog_ADC:AD7386-4,AD7386-4,Package_CSP:LFCSP-24-1EP_4x4mm_P0.5mm_EP0.5x0.5mm,"Single-Ended Input, Quad, Simultaneous Sampling, 16-bit resolution, SAR ADC, SNR = 84.7 dB at VREF = 3.3V, UQFN-24 (LFCSP-24)",Analog-Devices SPI,LFCSP*4x4mm*P0.5mm*EP0.5x0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad7386-4-7387-4-7388-4.pdf
Analog_ADC:AD7387-4,AD7387-4,Package_CSP:LFCSP-24-1EP_4x4mm_P0.5mm_EP0.5x0.5mm,"Single-Ended Input, Quad, Simultaneous Sampling, 14-bit resolution, SAR ADC, SNR = 82.4 dB at VREF = 3.3V, UQFN-24 (LFCSP-24)",Analog-Devices SPI,LFCSP*4x4mm*P0.5mm*EP0.5x0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad7386-4-7387-4-7388-4.pdf
Analog_ADC:AD7388-4,AD7388-4,Package_CSP:LFCSP-24-1EP_4x4mm_P0.5mm_EP0.5x0.5mm,"Single-Ended Input, Quad, Simultaneous Sampling, 12-bit resolution, SAR ADC, SNR = 73.7 dB at VREF = 3.3V, UQFN-24 (LFCSP-24)",Analog-Devices SPI,LFCSP*4x4mm*P0.5mm*EP0.5x0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad7386-4-7387-4-7388-4.pdf
Analog_ADC:AD7606,AD7606,Package_QFP:LQFP-64_10x10mm_P0.5mm,"8-Channel DAS with 16-Bit, Bipolar Input, Simultaneous Sampling ADC, LQFP-64",16bit DAS ADC 8channel 200KSPS,LQFP*10x10mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad7606_7606-6_7606-4.pdf
Analog_ADC:AD7606-4,AD7606-4,Package_QFP:LQFP-64_10x10mm_P0.5mm,"4-Channel DAS with 16-Bit, Bipolar Input, Simultaneous Sampling ADC, LQFP-64",16bit DAS ADC 4channel 200KSPS,LQFP*10x10mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad7606_7606-6_7606-4.pdf
Analog_ADC:AD7606-6,AD7606-6,Package_QFP:LQFP-64_10x10mm_P0.5mm,"6-Channel DAS with 16-Bit, Bipolar Input, Simultaneous Sampling ADC, LQFP-64",16bit DAS ADC 6channel 200KSPS,LQFP*10x10mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad7606_7606-6_7606-4.pdf
Analog_ADC:AD7616,AD7616,Package_QFP:LQFP-80_14x14mm_P0.65mm,"16-Channel DAS with 16-Bit, Bipolar Input, Dual Simultaneous Sampling ADC, 2x1MSPS ADC, Serial and parallel IO, LQFP-80",16bit DAS ADC 16channel 1MSPS,*LQFP*14x14mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7616.pdf
Analog_ADC:AD7682BCP,AD7682BCP,Package_CSP:LFCSP-20-1EP_4x4mm_P0.5mm_EP2.5x2.5mm,"16-bit, 4-Channel, 250kSPS, PulSAR ADC, Bipolar-Unipolar, LFCSP-20",16-Bit 4-Channel 250kSPS,LFCSP*1EP*4x4mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7682_7689.pdf
Analog_ADC:AD7689xCP,AD7689xCP,Package_CSP:LFCSP-20-1EP_4x4mm_P0.5mm_EP2.5x2.5mm,"16-Bit, 8-Channel, 250 kSPS PulSAR ADC, LFSCP-20","ADC, SPI",LFCSP*1EP*4x4mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7682_7689.pdf
Analog_ADC:AD7699BCP,AD7699BCP,Package_CSP:LFCSP-20-1EP_4x4mm_P0.5mm_EP2.5x2.5mm,"16-Bit, 8-Channel, 500 kSPS PulSAR ADC, LFSCP-20","ADC, SPI",LFCSP*1EP*4x4mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7699.pdf
Analog_ADC:AD7722,AD7722,Package_QFP:Microchip_PQFP-44_10x10mm_P0.8mm,"16-Bit, 195 kSPS CMOS, Sigma-Delta ADC, PQFP-44 (JEDEC MO-112 variation AA-2)",adc 1ch 16bit parallel serial,*PQFP*10x10mm*P0.8mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7722.pdf
Analog_ADC:AD7745,AD7745,Package_SO:TSSOP-16_4.4x5mm_P0.65mm,"24-bit capacitance-to-digital converter with temperature sensor, TSSOP-16",adc cdc capacitance,TSSOP*4.4x5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7745_7746.pdf
Analog_ADC:AD7746,AD7746,Package_SO:TSSOP-16_4.4x5mm_P0.65mm,"24-bit capacitance-to-digital converter with temperature sensor, TSSOP-16",adc cdc capacitance,TSSOP*4.4x5mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD7745_7746.pdf
