"Symbol","Value","Footprint","Description","Tags","Footprint_Filter","Datasheet"
"MCU_ST_STM32F0:STM32F071VBHx","STM32F071VBHx","Package_BGA:UFBGA-100_7x7mm_Layout12x12_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, UFBGA100","Arm Cortex-M0 STM32F0 STM32F0x1","UFBGA*7x7mm*Layout12x12*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f071vb.pdf"
"MCU_ST_STM32F0:STM32F071VBTx","STM32F071VBTx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f071vb.pdf"
"MCU_ST_STM32F0:STM32F071V_8-B_Hx","STM32F071V_8-B_Hx","Package_BGA:UFBGA-100_7x7mm_Layout12x12_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64-128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, UFBGA100","Arm Cortex-M0 STM32F0 STM32F0x1","UFBGA*7x7mm*Layout12x12*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f071v8.pdf"
"MCU_ST_STM32F0:STM32F071V_8-B_Tx","STM32F071V_8-B_Tx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64-128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f071v8.pdf"
"MCU_ST_STM32F0:STM32F072C8Tx","STM32F072C8Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072c8.pdf"
"MCU_ST_STM32F0:STM32F072C8Ux","STM32F072C8Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0 MCU, 64KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 37 GPIO, UFQFPN48","Arm Cortex-M0 STM32F0 STM32F0x2","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072c8.pdf"
"MCU_ST_STM32F0:STM32F072CBTx","STM32F072CBTx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072cb.pdf"
"MCU_ST_STM32F0:STM32F072CBUx","STM32F072CBUx","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 37 GPIO, UFQFPN48","Arm Cortex-M0 STM32F0 STM32F0x2","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072cb.pdf"
"MCU_ST_STM32F0:STM32F072CBYx","STM32F072CBYx","Package_CSP:ST_WLCSP-49_Die448","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 37 GPIO, WLCSP49","Arm Cortex-M0 STM32F0 STM32F0x2","ST*WLCSP*Die448*","https://www.st.com/resource/en/datasheet/stm32f072cb.pdf"
"MCU_ST_STM32F0:STM32F072C_8-B_Tx","STM32F072C_8-B_Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64-128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072c8.pdf"
"MCU_ST_STM32F0:STM32F072C_8-B_Ux","STM32F072C_8-B_Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0 MCU, 64-128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 37 GPIO, UFQFPN48","Arm Cortex-M0 STM32F0 STM32F0x2","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072c8.pdf"
"MCU_ST_STM32F0:STM32F072R8Tx","STM32F072R8Tx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 51 GPIO, LQFP64","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072r8.pdf"
"MCU_ST_STM32F0:STM32F072RBHx","STM32F072RBHx","Package_BGA:UFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 51 GPIO, UFBGA64","Arm Cortex-M0 STM32F0 STM32F0x2","UFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072rb.pdf"
"MCU_ST_STM32F0:STM32F072RBIx","STM32F072RBIx","Package_BGA:UFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 51 GPIO, UFBGA64","Arm Cortex-M0 STM32F0 STM32F0x2","UFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072rb.pdf"
"MCU_ST_STM32F0:STM32F072RBTx","STM32F072RBTx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 51 GPIO, LQFP64","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072rb.pdf"
"MCU_ST_STM32F0:STM32F072R_8-B_Tx","STM32F072R_8-B_Tx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64-128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 51 GPIO, LQFP64","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072r8.pdf"
"MCU_ST_STM32F0:STM32F072V8Hx","STM32F072V8Hx","Package_BGA:UFBGA-100_7x7mm_Layout12x12_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, UFBGA100","Arm Cortex-M0 STM32F0 STM32F0x2","UFBGA*7x7mm*Layout12x12*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072v8.pdf"
"MCU_ST_STM32F0:STM32F072V8Tx","STM32F072V8Tx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072v8.pdf"
"MCU_ST_STM32F0:STM32F072VBHx","STM32F072VBHx","Package_BGA:UFBGA-100_7x7mm_Layout12x12_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, UFBGA100","Arm Cortex-M0 STM32F0 STM32F0x2","UFBGA*7x7mm*Layout12x12*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072vb.pdf"
"MCU_ST_STM32F0:STM32F072VBTx","STM32F072VBTx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072vb.pdf"
"MCU_ST_STM32F0:STM32F072V_8-B_Hx","STM32F072V_8-B_Hx","Package_BGA:UFBGA-100_7x7mm_Layout12x12_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64-128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, UFBGA100","Arm Cortex-M0 STM32F0 STM32F0x2","UFBGA*7x7mm*Layout12x12*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072v8.pdf"
"MCU_ST_STM32F0:STM32F072V_8-B_Tx","STM32F072V_8-B_Tx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 64-128KB flash, 16KB RAM, 48 MHz, 2.0-3.6V, 87 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x2","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f072v8.pdf"
"MCU_ST_STM32F0:STM32F078CBTx","STM32F078CBTx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 1.65-1.95V, 36 GPIO, LQFP48","Arm Cortex-M0 STM32F0 STM32F0x8","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f078cb.pdf"
"MCU_ST_STM32F0:STM32F078CBUx","STM32F078CBUx","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 1.65-1.95V, 36 GPIO, UFQFPN48","Arm Cortex-M0 STM32F0 STM32F0x8","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f078cb.pdf"
"MCU_ST_STM32F0:STM32F078CBYx","STM32F078CBYx","Package_CSP:ST_WLCSP-49_Die448","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 1.65-1.95V, 36 GPIO, WLCSP49","Arm Cortex-M0 STM32F0 STM32F0x8","ST*WLCSP*Die448*","https://www.st.com/resource/en/datasheet/stm32f078cb.pdf"
"MCU_ST_STM32F0:STM32F078RBHx","STM32F078RBHx","Package_BGA:UFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 1.65-1.95V, 50 GPIO, UFBGA64","Arm Cortex-M0 STM32F0 STM32F0x8","UFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f078rb.pdf"
"MCU_ST_STM32F0:STM32F078RBTx","STM32F078RBTx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 1.65-1.95V, 50 GPIO, LQFP64","Arm Cortex-M0 STM32F0 STM32F0x8","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f078rb.pdf"
"MCU_ST_STM32F0:STM32F078VBHx","STM32F078VBHx","Package_BGA:UFBGA-100_7x7mm_Layout12x12_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 1.65-1.95V, 86 GPIO, UFBGA100","Arm Cortex-M0 STM32F0 STM32F0x8","UFBGA*7x7mm*Layout12x12*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f078vb.pdf"
"MCU_ST_STM32F0:STM32F078VBTx","STM32F078VBTx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 16KB RAM, 48 MHz, 1.65-1.95V, 86 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x8","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f078vb.pdf"
"MCU_ST_STM32F0:STM32F091CBTx","STM32F091CBTx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091cb.pdf"
"MCU_ST_STM32F0:STM32F091CBUx","STM32F091CBUx","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 38 GPIO, UFQFPN48","Arm Cortex-M0 STM32F0 STM32F0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091cb.pdf"
"MCU_ST_STM32F0:STM32F091CCTx","STM32F091CCTx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091cc.pdf"
"MCU_ST_STM32F0:STM32F091CCUx","STM32F091CCUx","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 38 GPIO, UFQFPN48","Arm Cortex-M0 STM32F0 STM32F0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091cc.pdf"
"MCU_ST_STM32F0:STM32F091C_B-C_Tx","STM32F091C_B-C_Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128-256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091cb.pdf"
"MCU_ST_STM32F0:STM32F091C_B-C_Ux","STM32F091C_B-C_Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0 MCU, 128-256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 38 GPIO, UFQFPN48","Arm Cortex-M0 STM32F0 STM32F0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091cb.pdf"
"MCU_ST_STM32F0:STM32F091RBTx","STM32F091RBTx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 52 GPIO, LQFP64","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091rb.pdf"
"MCU_ST_STM32F0:STM32F091RCHx","STM32F091RCHx","Package_BGA:UFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 52 GPIO, UFBGA64","Arm Cortex-M0 STM32F0 STM32F0x1","UFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091rc.pdf"
"MCU_ST_STM32F0:STM32F091RCTx","STM32F091RCTx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 52 GPIO, LQFP64","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091rc.pdf"
"MCU_ST_STM32F0:STM32F091RCYx","STM32F091RCYx","Package_CSP:ST_WLCSP-64_Die442","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 52 GPIO, WLCSP64","Arm Cortex-M0 STM32F0 STM32F0x1","ST*WLCSP*Die442*","https://www.st.com/resource/en/datasheet/stm32f091rc.pdf"
"MCU_ST_STM32F0:STM32F091R_B-C_Tx","STM32F091R_B-C_Tx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128-256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 52 GPIO, LQFP64","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091rb.pdf"
"MCU_ST_STM32F0:STM32F091VBTx","STM32F091VBTx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 88 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091vb.pdf"
"MCU_ST_STM32F0:STM32F091VCHx","STM32F091VCHx","Package_BGA:UFBGA-100_7x7mm_Layout12x12_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 88 GPIO, UFBGA100","Arm Cortex-M0 STM32F0 STM32F0x1","UFBGA*7x7mm*Layout12x12*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091vc.pdf"
"MCU_ST_STM32F0:STM32F091VCTx","STM32F091VCTx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 88 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091vc.pdf"
"MCU_ST_STM32F0:STM32F091V_B-C_Tx","STM32F091V_B-C_Tx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 128-256KB flash, 32KB RAM, 48 MHz, 2.0-3.6V, 88 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x1","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f091vb.pdf"
"MCU_ST_STM32F0:STM32F098CCTx","STM32F098CCTx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 1.65-1.95V, 37 GPIO, LQFP48","Arm Cortex-M0 STM32F0 STM32F0x8","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f098cc.pdf"
"MCU_ST_STM32F0:STM32F098CCUx","STM32F098CCUx","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 1.65-1.95V, 37 GPIO, UFQFPN48","Arm Cortex-M0 STM32F0 STM32F0x8","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f098cc.pdf"
"MCU_ST_STM32F0:STM32F098RCHx","STM32F098RCHx","Package_BGA:UFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 1.65-1.95V, 51 GPIO, UFBGA64","Arm Cortex-M0 STM32F0 STM32F0x8","UFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f098rc.pdf"
"MCU_ST_STM32F0:STM32F098RCTx","STM32F098RCTx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 1.65-1.95V, 51 GPIO, LQFP64","Arm Cortex-M0 STM32F0 STM32F0x8","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f098rc.pdf"
"MCU_ST_STM32F0:STM32F098RCYx","STM32F098RCYx","Package_CSP:ST_WLCSP-64_Die442","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 1.65-1.95V, 51 GPIO, WLCSP64","Arm Cortex-M0 STM32F0 STM32F0x8","ST*WLCSP*Die442*","https://www.st.com/resource/en/datasheet/stm32f098rc.pdf"
"MCU_ST_STM32F0:STM32F098VCHx","STM32F098VCHx","Package_BGA:UFBGA-100_7x7mm_Layout12x12_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 1.65-1.95V, 87 GPIO, UFBGA100","Arm Cortex-M0 STM32F0 STM32F0x8","UFBGA*7x7mm*Layout12x12*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f098vc.pdf"
"MCU_ST_STM32F0:STM32F098VCTx","STM32F098VCTx","Package_QFP:LQFP-100_14x14mm_P0.5mm","STMicroelectronics Arm Cortex-M0 MCU, 256KB flash, 32KB RAM, 48 MHz, 1.65-1.95V, 87 GPIO, LQFP100","Arm Cortex-M0 STM32F0 STM32F0x8","LQFP*14x14mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f098vc.pdf"
"MCU_ST_STM32F1:STM32F100C4Tx","STM32F100C4Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 16KB flash, 4KB RAM, 24 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100c4.pdf"
"MCU_ST_STM32F1:STM32F100C6Tx","STM32F100C6Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 32KB flash, 4KB RAM, 24 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100c6.pdf"
"MCU_ST_STM32F1:STM32F100C8Tx","STM32F100C8Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 64KB flash, 8KB RAM, 24 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100c8.pdf"
"MCU_ST_STM32F1:STM32F100CBTx","STM32F100CBTx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 128KB flash, 8KB RAM, 24 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100cb.pdf"
"MCU_ST_STM32F1:STM32F100C_4-6_Tx","STM32F100C_4-6_Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 16-32KB flash, 4KB RAM, 24 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100c4.pdf"
"MCU_ST_STM32F1:STM32F100C_8-B_Tx","STM32F100C_8-B_Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 64-128KB flash, 8KB RAM, 24 MHz, 2.0-3.6V, 37 GPIO, LQFP48","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100c8.pdf"
"MCU_ST_STM32F1:STM32F100R4Hx","STM32F100R4Hx","Package_BGA:TFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 16KB flash, 4KB RAM, 24 MHz, 2.0-3.6V, 50 GPIO, TFBGA64","Arm Cortex-M3 STM32F1 STM32F100 Value Line","TFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100r4.pdf"
"MCU_ST_STM32F1:STM32F100R4Tx","STM32F100R4Tx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 16KB flash, 4KB RAM, 24 MHz, 2.0-3.6V, 51 GPIO, LQFP64","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100r4.pdf"
"MCU_ST_STM32F1:STM32F100R6Hx","STM32F100R6Hx","Package_BGA:TFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 32KB flash, 4KB RAM, 24 MHz, 2.0-3.6V, 50 GPIO, TFBGA64","Arm Cortex-M3 STM32F1 STM32F100 Value Line","TFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100r6.pdf"
"MCU_ST_STM32F1:STM32F100R6Tx","STM32F100R6Tx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 32KB flash, 4KB RAM, 24 MHz, 2.0-3.6V, 51 GPIO, LQFP64","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100r6.pdf"
"MCU_ST_STM32F1:STM32F100R8Hx","STM32F100R8Hx","Package_BGA:TFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 64KB flash, 8KB RAM, 24 MHz, 2.0-3.6V, 50 GPIO, TFBGA64","Arm Cortex-M3 STM32F1 STM32F100 Value Line","TFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100r8.pdf"
"MCU_ST_STM32F1:STM32F100R8Tx","STM32F100R8Tx","Package_QFP:LQFP-64_10x10mm_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 64KB flash, 8KB RAM, 24 MHz, 2.0-3.6V, 51 GPIO, LQFP64","Arm Cortex-M3 STM32F1 STM32F100 Value Line","LQFP*10x10mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100r8.pdf"
"MCU_ST_STM32F1:STM32F100RBHx","STM32F100RBHx","Package_BGA:TFBGA-64_5x5mm_Layout8x8_P0.5mm","STMicroelectronics Arm Cortex-M3 MCU, 128KB flash, 8KB RAM, 24 MHz, 2.0-3.6V, 50 GPIO, TFBGA64","Arm Cortex-M3 STM32F1 STM32F100 Value Line","TFBGA*5x5mm*Layout8x8*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32f100rb.pdf"
