Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Transistor_FET:IRFS4310Z,IRFS4310Z,MyLib_Package_TO_SOT_SMD:TO-263-2,"120A Id, 100V Vds, 4.8mOhm Rds, N-Channel HEXFET Power MOSFET, D2PAK",N-Channel MOSFET,TO?263*,https://www.infineon.com/dgdl/irfb4310zpbf.pdf?fileId=5546d462533600a4015356161b4d1e2d
Transistor_FET:IRFS4321,IRFS4321,MyLib_Package_TO_SOT_SMD:TO-263-2,"85A Id, 150V Vds, 12mOhm Rds, N-Channel HEXFET Power MOSFET, D2PAK",N-Channel MOSFET HEXFET,TO?263*,https://www.infineon.com/dgdl/irfs4321pbf.pdf?fileId=5546d462533600a40153563a20dd21ad
Transistor_FET:IRFTS9342PBF,IRFTS9342PBF,MyLib_Package_SO:TSOP-6_1.65x3.05mm_P0.95mm,"-5.8A Id, -30V Vds, 40mOhm Rds, P-Channel HEXFET Power MOSFET, TSOP-6",P-Channel MOSFET HEXFET,TSOP*1.65x3.05mm*P0.95mm*,https://www.infineon.com/dgdl/irfts9342pbf.pdf?fileId=5546d462533600a40153563aeabc21f3
Transistor_FET:IRL6283M,IRL6283M,MyLib_Package_DirectFET:DirectFET_MD,"38A Id, 20V Vds, 0.75mOhm Rds, N-Channel HEXFET Power MOSFET, DirectFET MD",N-Channel HEXFET MOSFET IRFET,DirectFET*MD*,https://www.infineon.com/dgdl/irl6283mpbf.pdf?fileId=5546d462533600a40153565fe9452573
Transistor_FET:IRL6297SD,IRL6297SD,MyLib_Package_DirectFET:DirectFET_SA,"15A Id, 20V Vds, 4.9mOhm Rds, Dual N-Channel HEXFET Power MOSFET, DirectFET SA",Dual N-Channel HEXFET MOSFET Logic-Level,DirectFET*SA*,https://www.infineon.com/dgdl/irl6297sdpbf.pdf?fileId=5546d462533600a40153565ff22f2575
Transistor_FET:IRL7472L1,IRL7472L1,MyLib_Package_DirectFET:DirectFET_L8,"375A Id, 40V Vds, 0.45mOhm Rds, N-Channel HEXFET Power MOSFET, DirectFET L8",N-Channel HEXFET MOSFET Logic-Level IRFET,DirectFET*L8*,https://www.infineon.com/dgdl/Infineon-IRL7472L1-DS-v02_00-EN.pdf?fileId=5546d46254e133b401555d17178250d8
Transistor_FET:IRLB8721PBF,IRLB8721PBF,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"62A Id, 30V Vds, 8.7 mOhm Rds, N-Channel HEXFET Power MOSFET, TO-220",N-Channel HEXFET MOSFET Logic-Level,TO?220*,http://www.infineon.com/dgdl/irlb8721pbf.pdf?fileId=5546d462533600a40153566056732591
Transistor_FET:IRLIZ44N,IRLIZ44N,MyLib_Package_TO_SOT_THT:TO-220F-3_Vertical,"30A Id, 55V Vds, 22mOhm Rds, N-Channel HEXFET Power MOSFET, TO-220AB",N-Channel HEXFET MOSFET Logic-Level,TO?220F*,http://www.irf.com/product-info/datasheets/data/irliz44n.pdf
Transistor_FET:IRLML0030,IRLML0030,MyLib_Package_TO_SOT_SMD:SOT-23,"5.3A Id, 30V Vds, 27mOhm Rds, N-Channel HEXFET Power MOSFET, SOT-23",N-Channel HEXFET MOSFET Logic-Level,SOT?23*,https://www.infineon.com/dgdl/irlml0030pbf.pdf?fileId=5546d462533600a401535664773825df
Transistor_FET:IRLML2060,IRLML2060,MyLib_Package_TO_SOT_SMD:SOT-23,"1.2A Id, 60V Vds, 480mOhm Rds, N-Channel HEXFET Power MOSFET, SOT-23",N-Channel HEXFET MOSFET,SOT?23*,https://www.infineon.com/dgdl/irlml2060pbf.pdf?fileId=5546d462533600a401535664b7fb25ee
Transistor_FET:IRLML5203,IRLML5203,MyLib_Package_TO_SOT_SMD:SOT-23,"-3.0A Id, -30V Vds, 98mOhm Rds, P-Channel HEXFET Power MOSFET, SOT-23",P-Channel HEXFET MOSFET,SOT?23*,https://www.infineon.com/dgdl/irlml5203pbf.pdf?fileId=5546d462533600a40153566868da261d
Transistor_FET:IRLML6244,IRLML6244,MyLib_Package_TO_SOT_SMD:SOT-23,"6.3A Id, 20V Vds, 21mOhm Rds, N-Channel StrongIRFET Power MOSFET, SOT-23",N-Channel StrongIRFET MOSFET Load switch,SOT?23*,https://www.infineon.com/dgdl/Infineon-IRLML6244-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015356686fed261f
Transistor_FET:IRLML6401,IRLML6401,MyLib_Package_TO_SOT_SMD:SOT-23,"-4.3A Id, -12V Vds, 50mOhm Rds, P-Channel HEXFET Power MOSFET, SOT-23",P-Channel HEXFET MOSFET Logic-Level,SOT?23*,https://www.infineon.com/dgdl/irlml6401pbf.pdf?fileId=5546d462533600a401535668b96d2634
Transistor_FET:IRLML6402,IRLML6402,MyLib_Package_TO_SOT_SMD:SOT-23,"-3.7A Id, -20V Vds, 65mOhm Rds, P-Channel HEXFET Power MOSFET, SOT-23",P-Channel HEXFET MOSFET,SOT?23*,https://www.infineon.com/dgdl/irlml6402pbf.pdf?fileId=5546d462533600a401535668d5c2263c
Transistor_FET:IRLML9301,IRLML9301,MyLib_Package_TO_SOT_SMD:SOT-23,"-3.6A Id, -30V Vds, 64mOhm Rds, P-Channel HEXFET Power MOSFET, SOT-23",P-Channel HEXFET MOSFET Logic-Level,SOT?23*,https://www.infineon.com/dgdl/irlml9301pbf.pdf?fileId=5546d462533600a401535668e5e42640
Transistor_FET:IRLZ24,IRLZ24,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"17A Id, 60V Vds, N-Channel Power MOSFET, TO-220AB",N-Channel Power MOSFET,TO?220*,https://www.vishay.com/docs/91326/sihlz24.pdf
Transistor_FET:IRLZ34N,IRLZ34N,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"30A Id, 55V Vds, 35mOhm Rds, N-Channel HEXFET Power MOSFET, TO-220AB",N-Channel HEXFET MOSFET Logic-Level,TO?220*,http://www.infineon.com/dgdl/irlz34npbf.pdf?fileId=5546d462533600a40153567206892720
Transistor_FET:IRLZ44N,IRLZ44N,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"47A Id, 55V Vds, 22mOhm Rds Single N-Channel HEXFET Power MOSFET, TO-220AB",N-Channel HEXFET MOSFET Logic-Level,TO?220*,http://www.irf.com/product-info/datasheets/data/irlz44n.pdf
Transistor_FET:JFE150DBV,JFE150DBV,MyLib_Package_TO_SOT_SMD:SOT-23-5,"Ultra-Low-Noise, Low-Gate-Current, Audio, N-Channel JFET, SOT-23-5",low noise n-channel jfet,SOT?23?5*,https://www.ti.com/lit/ds/symlink/jfe150.pdf
Transistor_FET:JFE150DCK,JFE150DCK,MyLib_Package_TO_SOT_SMD:SOT-353_SC-70-5,"Ultra-Low-Noise, Low-Gate-Current, Audio, N-Channel JFET, SC-70-5",low noise n-channel jfet,*SC?70?5*,https://www.ti.com/lit/ds/symlink/jfe150.pdf
Transistor_FET:JFE2140D,JFE2140D,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Ultra-Low Noise, Matched, Dual, Low-Gate Current, Discrete, Audio, N‑Channel JFET, SOIC-8",low noise n-channel dual matched jfet,SOIC?8*3.9x4.9mm*P1.27mm*,https://www.ti.com/lit/ds/symlink/jfe2140.pdf
Transistor_FET:MMBF170,MMBF170,MyLib_Package_TO_SOT_SMD:SOT-23,"0.5A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,https://www.diodes.com/assets/Datasheets/ds30104.pdf
Transistor_FET:MMBF4391,MMBF4391,MyLib_Package_TO_SOT_SMD:SOT-23,"50mA min, 30V, 30mOhm max, 4-10V Vgs(off), N-Channel JFET, SOT-23",N-Channel FET Transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/MMBF4391LT1-D.PDF
Transistor_FET:MMBF4392,MMBF4392,MyLib_Package_TO_SOT_SMD:SOT-23,"25mA min, 30V, 60mOhm max, 2-5V Vgs(off), N-Channel JFET, SOT-23",N-Channel FET Transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/MMBF4391LT1-D.PDF
Transistor_FET:MMBF4393,MMBF4393,MyLib_Package_TO_SOT_SMD:SOT-23,"5mA min, 30V, 100mOhm max, 0.5-3V Vgs(off), N-Channel JFET, SOT-23",N-Channel FET Transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/MMBF4391LT1-D.PDF
Transistor_FET:MMBFJ111,MMBFJ111,MyLib_Package_TO_SOT_SMD:SOT-23,"20mA min, 35V, 30mOhm max, 3-10V Vgs(off), N-Channel JFET, SOT-23",N-Channel FET Transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/MMBFJ113-D.PDF
Transistor_FET:MMBFJ112,MMBFJ112,MyLib_Package_TO_SOT_SMD:SOT-23,"5mA min, 35V, 50mOhm max, 1-5V Vgs(off), N-Channel JFET, SOT-23",N-Channel FET Transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/MMBFJ113-D.PDF
Transistor_FET:MMBFJ113,MMBFJ113,MyLib_Package_TO_SOT_SMD:SOT-23,"2mA min, 35V, 100mOhm max, 0.5-3V Vgs(off), N-Channel JFET, SOT-23",N-Channel FET Transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/MMBFJ113-D.PDF
Transistor_FET:NDT3055L,NDT3055L,MyLib_Package_TO_SOT_SMD:SOT-223-3_TabPin2,"4A Id, 60V Vds, N-Channel Logic Level Enhancement Mode MOSFET, SOT-223",n channel fet,SOT?223*,https://www.onsemi.com/pdf/datasheet/ndt3055l-d.pdf
Transistor_FET:NTMFS016N06CT1G,NTMFS016N06CT1G,MyLib_Package_SO:ONSemi_SO-8FL_488AA,"33A Id, 60V Vds, N-Channel Power MOSFET, 15.6mOhm Ron, -55 to 175 °C, SO-8FL",transistor NMOS N-MOS N-MOSFET,ONSemi_SO*8FL_488AA*,https://www.onsemi.com/download/data-sheet/pdf/NTMFS016N06C-D.pdf
Transistor_FET:NTR2101P,NTR2101P,MyLib_Package_TO_SOT_SMD:SOT-23,"-3.7A Id, -8V Vds, P-Channel MOSFET, SOT-23",P-Channel MOSFET,SOT?23*,http://www.onsemi.com/pub/Collateral/NTR2101P-D.PDF
Transistor_FET:PGA26E07BA,PGA26E07BA,MyLib_Package_DFN_QFN:Panasonic_HSON-8_8x8mm_P2.00mm,"26A Id, 600V Vds, 56mOhm, N-Channel GaN MOSFET, DFN-8",N-Channel GaN MOSFET,Panasonic*HSON*8x8mm*P2.00mm*,https://industrial.panasonic.com/content/data/SC/ds/ds4/PGA26E07BA_E.pdf
Transistor_FET:PGA26E19BA,PGA26E19BA,MyLib_Package_DFN_QFN:Panasonic_HSON-8_8x8mm_P2.00mm,"13A Id, 600V Vds, 140mOhm, N-Channel GaN MOSFET, DFN-8",N-Channel GaN MOSFET,Panasonic*HSON*8x8mm*P2.00mm*,https://industrial.panasonic.com/content/data/SC/ds/ds4/PGA26E19BA_E.pdf
Transistor_FET:PMDT290UCE,PMDT290UCE,MyLib_Package_TO_SOT_SMD:SOT-666,"Nexperia 20 / 20 V, 800 / 550 mA N/P-channel Trench MOSFET, SOT-666",Trench MOSFET complementary nmos pmos nexperia,SOT?666*,https://assets.nexperia.com/documents/data-sheet/PMDT290UCE.pdf
Transistor_FET:PMN48XP,PMN48XP,MyLib_Package_SO:TSOP-6_1.65x3.05mm_P0.95mm,"-4.1A Id, -20V Vds, P-Channel Power MOSFET, 48mOhm Ron, TSOP-6",P-Channel MOSFET,TSOP*1.65x3.05mm*P0.95mm*,https://assets.nexperia.com/documents/data-sheet/PMN48XP.pdf
Transistor_FET:PSMN5R2-60YL,PSMN5R2-60YL,MyLib_Package_TO_SOT_SMD:LFPAK56,"100A, 60V Vds, N-Channel MOSFET, 5.2mOhm Ron, LFPAK56",N-Channel MOSFET,LFPAK56*,https://assets.nexperia.com/documents/data-sheet/PSMN5R2-60YL.pdf
Transistor_FET:QM6006D,QM6006D,MyLib_Package_TO_SOT_SMD:TO-252-2,"35A Id, 60V Vds, N-Channel Power MOSFET, 18mOhm Ron, 19.3nC Qg (typ), TO252",N-Channel MOSFET,TO?252*,http://www.jaolen.com/images/pdf/QM6006D.pdf
Transistor_FET:QM6015D,QM6015D,MyLib_Package_TO_SOT_SMD:TO-252-2,"-35A Id, -60V Vds, P-Channel Power MOSFET, 25mOhm Ron, 25.0nC Qg (typ), TO252",P-Channel MOSFET,TO?252*,http://www.jaolen.com/images/pdf/QM6015D.pdf
Transistor_FET:RQ6E080AJ,RQ6E080AJ,MyLib_Package_TO_SOT_SMD:TSOT-23-6,"8A Id, 30V Vds, 16.5 mOhm RdsOn, N-Channel Small-Signal MOSFET, TSOT-23-6",N-Channel MOSFET Low-Threshold sot-457t sc-95 tsmt6,TSOT?23*,https://fscdn.rohm.com/en/products/databook/datasheet/discrete/transistor/mosfet/rq6e080ajtcr-e.pdf
Transistor_FET:RS9N50D,RS9N50D,MyLib_Package_TO_SOT_SMD:TO-252-2,"9A Id, 500V Vds, N-Channel Power MOSFET, 650mOhm Ron, 22nC Qg (typ), TO252",NFET high voltage,TO?252*,https://www.denovocn.com/sites/default/files/RS9N50D.pdf
Transistor_FET:RSQ030N08HZG,RSQ030N08HZG,MyLib_Package_TO_SOT_SMD:TSOT-23-6,"3A Id, 80V Vds, 131 mOhm RdsOn, N-Channel Small-Signal MOSFET, Body and ESD Diode, TSOT-23-6",nchan low threshold sot 457t sc 95 tsmt6,TSOT?23*,https://fscdn.rohm.com/en/products/databook/datasheet/discrete/transistor/mosfet/rsq030n08hzgtr-e.pdf
Transistor_FET:SCTL35N65G2V,SCTL35N65G2V,MyLib_Package_SON:ST_PowerFLAT_HV-5_8x8mm,"Silicon carbide Power MOSFET 650 V, 55 mΩ typ., 40 A, ST_PowerFLAT_HV-5",N-Channel SiC MOSFET,ST?PowerFLAT?HV*8x8mm*,https://www.st.com/resource/en/datasheet/sctl35n65g2v.pdf
Transistor_FET:SGT65R65AL,SGT65R65AL,MyLib_Package_SON:ST_PowerFLAT_HV-8_5x6mm,"650V, 49mΩ typ., 25A Id, enhancement mode PowerGaN transistor, ST_PowerFLAT_HV-8",gan hemt bottom-side-cooled e-mode kelvin,ST?PowerFLAT?HV*5x6mm*,https://www.st.com/resource/en/datasheet/sgt65r65al.pdf
Transistor_FET:SQJQ100E,SQJQ100E,MyLib_Package_TO_SOT_SMD:LFPAK88,"200A Id, 40V Vds, N-Channel TrenchFET MOSFET, 1.5mOhm Ron, 13nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/71828/sqjq100e.pdf
Transistor_FET:SQJQ100EL,SQJQ100EL,MyLib_Package_TO_SOT_SMD:LFPAK88,"200A Id, 40V Vds, N-Channel TrenchFET MOSFET, 1.5mOhm Ron, 20nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 Logic-Level PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/68443/sqjq100el.pdf
Transistor_FET:SQJQ112E,SQJQ112E,MyLib_Package_TO_SOT_SMD:LFPAK88,"296A Id, 100V Vds, N-Channel TrenchFET MOSFET, 2.53mOhm Ron, 37nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/79384/sqjq112e.pdf
Transistor_FET:SQJQ114EL,SQJQ114EL,MyLib_Package_TO_SOT_SMD:LFPAK88,"136A Id, 100V Vds, N-Channel TrenchFET MOSFET, 6.2mOhm Ron, 14nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 Logic-Level PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/62161/sqjq114el.pdf
Transistor_FET:SQJQ116EL,SQJQ116EL,MyLib_Package_TO_SOT_SMD:LFPAK88,"61A Id, 100V Vds, N-Channel TrenchFET MOSFET, 10.3mOhm Ron, 12nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 Logic-Level PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/62252/sqjq116el.pdf
Transistor_FET:SQJQ130EL,SQJQ130EL,MyLib_Package_TO_SOT_SMD:LFPAK88,"445A Id, 30V Vds, N-Channel TrenchFET MOSFET, 0.7mOhm Ron, 56nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 Logic-Level PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/78005/sqjq130el.pdf
Transistor_FET:SQJQ131EL,SQJQ131EL,MyLib_Package_TO_SOT_SMD:LFPAK88,"-280A Id, 30V Vds, P-Channel MOSFET, 1.4mOhm Ron, 82nC Qgd, -55 to 175 °C, LFPAK88",Power MOSFET P-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/77936/sqjq131el.pdf
Transistor_FET:SQJQ140E,SQJQ140E,MyLib_Package_TO_SOT_SMD:LFPAK88,"701A Id, 40V Vds, N-Channel TrenchFET MOSFET, 0.53mOhm Ron, 41nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/79764/sqjq140e.pdf
Transistor_FET:SQJQ142E,SQJQ142E,MyLib_Package_TO_SOT_SMD:LFPAK88,"345A Id, 40V Vds, N-Channel TrenchFET MOSFET, 1.24mOhm Ron, 20.1nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/77320/sqjq142e.pdf
Transistor_FET:SQJQ144AE,SQJQ144AE,MyLib_Package_TO_SOT_SMD:LFPAK88,"575A Id, 40V Vds, N-Channel TrenchFET MOSFET, 0.9mOhm Ron, 25nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/77170/sqjq144ae.pdf
Transistor_FET:SQJQ146E,SQJQ146E,MyLib_Package_TO_SOT_SMD:LFPAK88,"487A Id, 40V Vds, N-Channel TrenchFET MOSFET, 0.7mOhm Ron, 33nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/62374/sqjq146e.pdf
Transistor_FET:SQJQ148E,SQJQ148E,MyLib_Package_TO_SOT_SMD:LFPAK88,"375A Id, 40V Vds, N-Channel TrenchFET MOSFET, 1.6mOhm Ron, 24nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L LFPAK88,LFPAK88*,https://www.vishay.com/docs/77269/sqjq148e.pdf
Transistor_FET:SQJQ150E,SQJQ150E,MyLib_Package_TO_SOT_SMD:LFPAK88,"233A Id, 40V Vds, N-Channel TrenchFET MOSFET, 1.9mOhm Ron, 17nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/77649/sqjq150e.pdf
Transistor_FET:SQJQ160E,SQJQ160E,MyLib_Package_TO_SOT_SMD:LFPAK88,"602A Id, 60V Vds, N-Channel TrenchFET MOSFET, 0.85mOhm Ron, 42nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/63059/sqjq160e.pdf
Transistor_FET:SQJQ160EL,SQJQ160EL,MyLib_Package_TO_SOT_SMD:LFPAK88,"461A Id, 60V Vds, N-Channel TrenchFET MOSFET, 1.1mOhm Ron, 31nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 Logic-Level PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/62138/sqjq160el.pdf
Transistor_FET:SQJQ184E,SQJQ184E,MyLib_Package_TO_SOT_SMD:LFPAK88,"430A Id, 80V Vds, N-Channel TrenchFET MOSFET, 1.4mOhm Ron, 36nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/77102/sqjq184e.pdf
Transistor_FET:SQJQ186E,SQJQ186E,MyLib_Package_TO_SOT_SMD:LFPAK88,"245A Id, 80V Vds, N-Channel TrenchFET MOSFET, 2.3mOhm Ron, 26nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/62006/sqjq186e.pdf
Transistor_FET:SQJQ402E,SQJQ402E,MyLib_Package_TO_SOT_SMD:LFPAK88,"200A Id, 40V Vds, N-Channel TrenchFET MOSFET, 2mOhm Ron, 29nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 Logic-Level PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/62748/sqjq402e.pdf
Transistor_FET:SQJQ404E,SQJQ404E,MyLib_Package_TO_SOT_SMD:LFPAK88,"200A Id, 40V Vds, N-Channel TrenchFET MOSFET, 1.72mOhm Ron, 27nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/76570/sqjq404e.pdf
Transistor_FET:SQJQ410EL,SQJQ410EL,MyLib_Package_TO_SOT_SMD:LFPAK88,"135A Id, 100V Vds, N-Channel TrenchFET MOSFET, 4mOhm Ron, 20nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 Logic-Level PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/76643/sqjq410el.pdf
Transistor_FET:SQJQ466E,SQJQ466E,MyLib_Package_TO_SOT_SMD:LFPAK88,"200A Id, 60V Vds, N-Channel TrenchFET MOSFET, 1.9mOhm Ron, 14nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/75138/sqjq466e.pdf
Transistor_FET:SQJQ480E,SQJQ480E,MyLib_Package_TO_SOT_SMD:LFPAK88,"150A Id, 80V Vds, N-Channel TrenchFET MOSFET, 3mOhm Ron, 21nC Qqd, -55 to 175 °C, LFPAK88",Power MOSFET N-MOS Automotive AEC-Q101 PowerPAK 8x8L,LFPAK88*,https://www.vishay.com/docs/76718/sqjq480e.pdf
Transistor_FET:STB15N80K5,STB15N80K5,MyLib_Package_TO_SOT_SMD:TO-263-2,"14A Id, 800V Vds, N-Channel MOSFET, 375mOhm Ron, D2PAK",N-Channel MOSFET,TO?263*,https://www.st.com/resource/en/datasheet/stb15n80k5.pdf
Transistor_FET:STB33N65M2,STB33N65M2,MyLib_Package_TO_SOT_SMD:TO-263-2,"24A Id, 650V Vds, N-Channel MDmesh M2 MOSFET, 140mOhm Ron, D2PAK",N-Channel MOSFET,TO?263*,https://www.st.com/resource/en/datasheet/stb33n65m2.pdf
Transistor_FET:STB40N60M2,STB40N60M2,MyLib_Package_TO_SOT_SMD:TO-263-2,"34A Id, 600V Vds, N-Channel MDmesh M2 MOSFET, 78mOhm Ron, D2PAK",N-Channel MOSFET,TO?263*,https://www.st.com/resource/en/datasheet/stp40n60m2.pdf
Transistor_FET:STD7NK40Z,STD7NK40Z,MyLib_Package_TO_SOT_SMD:TO-252-2,"5.4A Id, 400V Vds, N-Channel MOSFET, 1Ohm Ron, DPAK",N-Channel MOSFET,TO?252*,https://www.st.com/resource/en/datasheet/std7nk40zt4.pdf
Transistor_FET:STE40NC60,STE40NC60,MyLib_Package_TO_SOT_THT:SOT-227,"PowerMesh II MOSFET, N-Channel, 600V Vds, 0.098Ω Rds(on), 40A Id, SOT-227 (minibloc, ISOTOP)",STMicroelectronics avalanche-tested power-mosfet,*SOT*227*,https://www.st.com/resource/en/datasheet/ste40nc60.pdf
Transistor_FET:STS2DNE60,STS2DNE60,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"2A Id, 60V Vds, Dual N-Channel MOSFET, 180mOhm Ron, SO-8",Dual N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.st.com/resource/en/datasheet/CD00001537.pdf
Transistor_FET:SUD08P06-155L,SUD08P06-155L,MyLib_Package_TO_SOT_SMD:TO-252-2,"-8.4A Id, -60V Vds, TrenchFET P-Channel Power MOSFET, 155mOhm Ron, 19nC Qg, -55 to 150 °C, TO-252-2",TrenchFET P-Channel Power MOSFET,TO?252*,https://www.vishay.com/docs/62843/sud08p06-155l-ge3.pdf
Transistor_FET:SUD09P10-195,SUD09P10-195,MyLib_Package_TO_SOT_SMD:TO-252-2,"-8.8A Id, -100V Vds, TrenchFET P-Channel Power MOSFET, 195mOhm Ron, 34.8nC Qg, -55 to 150 °C, TO-252-2",TrenchFET P-Channel Power MOSFET,TO?252*,https://www.vishay.com/docs/65903/SUD09P10.pdf
Transistor_FET:SUD19P06-60,SUD19P06-60,MyLib_Package_TO_SOT_SMD:TO-252-2,"-19A Id, -60V Vds, TrenchFET P-Channel Power MOSFET, 60mOhm Ron, 40nC Qg, -55 to 150 °C, TO-252-2",TrenchFET P-Channel Power MOSFET,TO?252*,https://www.vishay.com/docs/69253/sud19p06.pdf
Transistor_FET:SUD45P03-09,SUD45P03-09,MyLib_Package_TO_SOT_SMD:TO-252-2,"-45A Id, -30V Vds, TrenchFET P-Channel Power MOSFET, 8.7mOhm Ron, 90nC Qg, -55 to 150 °C, TO-252-2",TrenchFET P-Channel Power MOSFET,TO?252*,https://www.vishay.com/docs/65595/sud45p03.pdf
Transistor_FET:SUD50P04-08,SUD50P04-08,MyLib_Package_TO_SOT_SMD:TO-252-2,"-50A Id, -40V Vds, TrenchFET P-Channel Power MOSFET, 8.1mOhm Ron, 159nC Qg, -55 to 150 °C, TO-252-2",TrenchFET P-Channel Power MOSFET,TO?252*,https://www.vishay.com/docs/65594/sud50p04-08.pdf
Transistor_FET:SUD50P06-15,SUD50P06-15,MyLib_Package_TO_SOT_SMD:TO-252-2,"-50A Id, -60V Vds, TrenchFET P-Channel Power MOSFET, 15mOhm Ron, 165nC Qg, -55 to 150 °C, TO-252-2",TrenchFET P-Channel Power MOSFET,TO?252*,https://www.vishay.com/docs/68940/sud50p06.pdf
Transistor_FET:SUD50P08-25L,SUD50P08-25L,MyLib_Package_TO_SOT_SMD:TO-252-2,"-50A Id, -80V Vds, TrenchFET P-Channel Power MOSFET, 25.2mOhm Ron, 160nC Qg, -55 to 175 °C, TO-252-2",TrenchFET P-Channel Power MOSFET,TO?252*,https://www.vishay.com/docs/73443/sud50p08.pdf
Transistor_FET:SUD50P10-43L,SUD50P10-43L,MyLib_Package_TO_SOT_SMD:TO-252-2,"-37A Id, -100V Vds, TrenchFET P-Channel Power MOSFET, 43mOhm Ron, 160nC Qg, -55 to 150 °C, TO-252-2",TrenchFET P-Channel Power MOSFET,TO?252*,https://www.vishay.com/docs/62504/sud50p10-43l-ge3.pdf
Transistor_FET:Si1308EDL,Si1308EDL,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"30V Vds, 1.4A Id, N-Channel MOSFET, SC-70",N-Channel MOSFET,SOT?323*,https://www.vishay.com/docs/63399/si1308edl.pdf
Transistor_FET:Si1442DH,Si1442DH,MyLib_Package_TO_SOT_SMD:SOT-363_SC-70-6,"12V Vds, TrenchFET N-Channel Power MOSFET, SC-70-6",TrenchFET N-Channel Power MOSFET,SOT?363*,http://www.vishay.com/docs/63772/si1442dh.pdf
